Generacion,Aptitud Mejor Individuo,margin,range,teammateG,wallG,goalieG,forceLimit,side,forward_angle,goalie_x,offensive_pos1.x,offensive_pos1.y,offensive_pos2.x,offensive_pos2.y,tiempo,tiempo acumulado,uso de CPU
75,1076.0,0.973551319193252,0.01551824586059225,9.758035982956349,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.41904377703625184,-0.6904876407744893,-0.05257883319088208,0.366407466720315,-0.43870435618727655,0.073416,11,0.63
76,1076.0,0.973551319193252,0.01551824586059225,9.758035982956349,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.41904377703625184,-0.6904876407744893,-0.05257883319088208,0.366407466720315,-0.43870435618727655,0.061875,11,0.67
77,1076.0,0.973551319193252,0.01551824586059225,9.758035982956349,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.3925286368739125,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.881708,11,0.66
78,1076.0,0.973551319193252,0.01551824586059225,9.758035982956349,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.41904377703625184,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.056375,11,0.68
79,1076.0,0.973551319193252,0.01551824586059225,9.758035982956349,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.41904377703625184,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,1.253666,12,0.64
80,1076.0,0.973551319193252,0.01551824586059225,7.176159742388143,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.3925286368739125,-0.6904876407744893,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.07925,12,0.64
81,1076.0,0.973551319193252,0.01551824586059225,7.176159742388143,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.3925286368739125,-0.6904876407744893,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.127417,12,0.69
82,1076.0,0.973551319193252,0.01551824586059225,9.758035982956349,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.3925286368739125,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.061458,12,0.66
83,1076.0,0.973551319193252,0.01551824586059225,9.758035982956349,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.41904377703625184,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.063,12,0.67
84,1076.0,0.973551319193252,0.01551824586059225,9.758035982956349,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.3925286368739125,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,1.301958,13,0.66
85,1076.0,0.973551319193252,0.01551824586059225,9.758035982956349,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.41904377703625184,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.05675,13,0.67
86,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,6.630777548336423,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.88825,13,0.67
87,1076.0,0.973551319193252,0.01551824586059225,9.758035982956349,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.3925286368739125,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.056292,13,0.67
88,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,6.630777548336423,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,1.293333,14,0.68
89,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.41904377703625184,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.056208,14,0.65
90,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,6.630777548336423,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.05975,14,0.68
91,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,6.630777548336423,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,1.180834,15,0.65
92,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.41904377703625184,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.056791,15,0.65
93,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,6.630777548336423,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.950084,15,0.64
94,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,6.630777548336423,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.056833,15,0.69
95,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,6.630777548336423,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.946417,15,0.67
96,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.41904377703625184,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.059959,15,0.66
97,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,6.630777548336423,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.057417,15,0.69
98,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.41904377703625184,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.994708,15,0.70
99,1076.0,0.973551319193252,0.01551824586059225,9.758035982956349,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.41904377703625184,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.084708,15,0.69
100,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,6.630777548336423,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.658042,15,0.67
101,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.41904377703625184,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.059833,15,0.67
102,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,1.094666,16,0.69
103,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.41904377703625184,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.053958,16,0.66
104,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,6.630777548336423,9.541300107170201,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,0.7522622577367655,0.058625,16,0.68
105,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.93375,16,0.68
106,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.41904377703625184,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.056208,16,0.66
107,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.993875,16,0.69
108,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.068291,16,0.68
109,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,6.630777548336423,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.5405,16,0.68
110,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.41904377703625184,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.064292,16,0.62
111,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.063458,16,0.68
112,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,6.630777548336423,9.541300107170201,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,0.7522622577367655,1.193667,17,0.67
113,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.41904377703625184,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.061084,17,0.65
114,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,0.5246692656636232,7.267961290788102,-0.33614944321316775,2.131467554588878,-0.4135703362343721,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.393917,17,0.68
115,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,6.630777548336423,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.108625,17,0.62
116,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.41904377703625184,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.999875,17,0.66
117,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,6.630777548336423,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.061958,17,0.68
118,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,6.630777548336423,9.541300107170201,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,0.7522622577367655,0.051042,17,0.66
119,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,6.630777548336423,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,1.193542,18,0.69
120,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,6.630777548336423,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.364125,18,0.65
121,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,6.630777548336423,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.93175,18,0.63
122,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,6.630777548336423,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.032834,18,0.65
123,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,6.630777548336423,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,1.152041,19,0.66
124,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,6.630777548336423,9.541300107170201,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,0.7522622577367655,0.030542,19,0.65
125,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,6.630777548336423,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.034625,19,0.68
126,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,6.630777548336423,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.889,19,0.66
127,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,6.630777548336423,9.541300107170201,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,0.7522622577367655,0.066334,19,0.63
128,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,6.630777548336423,9.541300107170201,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,0.7522622577367655,0.8745,19,0.68
129,1076.0,0.973551319193252,0.01551824586059225,6.194067725946052,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.019962749838203786,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.45432703993681023,0.057584,19,0.66
130,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.41904377703625184,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.409917,19,0.60
131,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,6.630777548336423,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.03425,19,0.63
132,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,6.630777548336423,9.541300107170201,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,0.7522622577367655,0.039375,19,0.66
133,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,6.630777548336423,7.585014775730322,-0.3131065990571835,2.687976101805737,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.391875,19,0.63
134,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,6.630777548336423,9.541300107170201,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,0.7522622577367655,0.036625,19,0.62
135,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,6.630777548336423,7.585014775730322,-0.3131065990571835,2.687976101805737,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.3105,19,0.66
136,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,6.630777548336423,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.034625,19,0.66
137,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,6.630777548336423,7.585014775730322,-0.3131065990571835,2.687976101805737,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.257875,19,0.67
138,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,6.630777548336423,9.541300107170201,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,0.7522622577367655,0.152417,19,0.62
139,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,6.630777548336423,9.541300107170201,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,0.7522622577367655,0.032708,19,0.67
140,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,0.5246692656636232,7.585014775730322,-0.3131065990571835,2.131467554588878,0.41904377703625184,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.031833,19,0.67
141,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,6.630777548336423,9.541300107170201,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,0.7522622577367655,0.063208,19,0.65
142,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,6.630777548336423,9.541300107170201,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,0.7522622577367655,0.367625,19,0.67
143,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,6.630777548336423,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.068542,19,0.67
144,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,6.630777548336423,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.090083,19,0.68
145,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,6.630777548336423,9.541300107170201,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,0.7522622577367655,0.02975,19,0.63
146,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,6.630777548336423,9.541300107170201,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,0.7522622577367655,0.03,19,0.69
147,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,6.630777548336423,9.541300107170201,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,0.7522622577367655,0.033834,19,0.69
148,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,6.630777548336423,9.541300107170201,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,0.7522622577367655,0.050166,19,0.65
149,1076.0,0.973551319193252,0.01551824586059225,7.079574589709407,1.6987324879594456,6.630777548336423,9.541300107170201,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,0.7522622577367655,1.242708,20,0.67
150,1076.0,0.973551319193252,0.01551824586059225,1.340435174777166,1.6987324879594456,6.630777548336423,7.585014775730322,-0.3131065990571835,2.131467554588878,0.30054362080338115,-0.5654034124196692,-0.03837454746280944,0.366407466720315,-0.43870435618727655,0.032084,20,0.66
